generateTime,totalInfo,timeZone,type
20220712 21:33:40,"{""avgRestingHeartRate"":61,""lastHeartRate"":61,""lastRestHeartRate"":0,""maxHeartRate"":183,""minHeartRate"":51}","""	-0500""",7
20220712 21:33:40,"{""avgRestingHeartRate"":67,""lastHeartRate"":68,""lastRestHeartRate"":0,""maxHeartRate"":115,""minHeartRate"":40}","""	-0500""",7
20220712 21:33:40,"{""avgRestingHeartRate"":60,""lastHeartRate"":67,""lastRestHeartRate"":0,""maxHeartRate"":183,""minHeartRate"":42}","""	-0500""",7
20220712 21:33:40,"{""avgRestingHeartRate"":67,""lastHeartRate"":67,""lastRestHeartRate"":0,""maxHeartRate"":115,""minHeartRate"":44}","""	-0500""",7
20220712 21:33:40,"{""avgRestingHeartRate"":62,""lastHeartRate"":76,""lastRestHeartRate"":0,""maxHeartRate"":185,""minHeartRate"":42}","""	-0500""",7
20220712 21:33:40,"{""avgRestingHeartRate"":55,""lastHeartRate"":53,""lastRestHeartRate"":0,""maxHeartRate"":118,""minHeartRate"":43}","""	-0500""",7
20220712 21:33:40,"{""avgRestingHeartRate"":60,""lastHeartRate"":94,""lastRestHeartRate"":0,""maxHeartRate"":183,""minHeartRate"":41}","""	-0500""",7
20220712 21:33:40,"{""avgRestingHeartRate"":51,""lastHeartRate"":51,""lastRestHeartRate"":0,""maxHeartRate"":119,""minHeartRate"":38}","""	-0500""",7
20220712 21:33:40,"{""avgRestingHeartRate"":56,""lastHeartRate"":70,""lastRestHeartRate"":0,""maxHeartRate"":123,""minHeartRate"":42}","""	-0500""",7
20220712 21:33:49,"{""avgRestingHeartRate"":47,""lastHeartRate"":47,""lastRestHeartRate"":0,""maxHeartRate"":120,""minHeartRate"":44}","""	-0500""",7
20220712 21:33:49,"{""avgRestingHeartRate"":51,""lastHeartRate"":54,""lastRestHeartRate"":0,""maxHeartRate"":123,""minHeartRate"":41}","""	-0500""",7
20220712 21:33:49,"{""avgRestingHeartRate"":54,""lastHeartRate"":78,""lastRestHeartRate"":0,""maxHeartRate"":185,""minHeartRate"":41}","""	-0500""",7
20220712 21:33:49,"{""avgRestingHeartRate"":56,""lastHeartRate"":63,""lastRestHeartRate"":0,""maxHeartRate"":117,""minHeartRate"":49}","""	-0500""",7
20220712 21:33:49,"{""avgRestingHeartRate"":61,""lastHeartRate"":68,""lastRestHeartRate"":0,""maxHeartRate"":122,""minHeartRate"":43}","""	-0500""",7
20220712 21:33:49,"{""avgRestingHeartRate"":44,""lastHeartRate"":80,""lastRestHeartRate"":0,""maxHeartRate"":112,""minHeartRate"":42}","""	-0500""",7
20220712 21:33:49,"{""avgRestingHeartRate"":60,""lastHeartRate"":91,""lastRestHeartRate"":0,""maxHeartRate"":182,""minHeartRate"":41}","""	-0500""",7
20220712 21:33:49,"{""avgRestingHeartRate"":62,""lastHeartRate"":116,""lastRestHeartRate"":0,""maxHeartRate"":116,""minHeartRate"":44}","""	-0500""",7
20220712 21:33:49,"{""avgRestingHeartRate"":57,""lastHeartRate"":79,""lastRestHeartRate"":0,""maxHeartRate"":177,""minHeartRate"":42}","""	-0500""",7
20220712 21:33:49,"{""avgRestingHeartRate"":68,""lastHeartRate"":77,""lastRestHeartRate"":0,""maxHeartRate"":122,""minHeartRate"":51}","""	-0500""",7
20220712 21:33:49,"{""avgRestingHeartRate"":57,""lastHeartRate"":73,""lastRestHeartRate"":0,""maxHeartRate"":185,""minHeartRate"":42}","""	-0500""",7
20220712 21:33:49,"{""avgRestingHeartRate"":57,""lastHeartRate"":77,""lastRestHeartRate"":0,""maxHeartRate"":115,""minHeartRate"":44}","""	-0500""",7
20220712 21:33:49,"{""avgRestingHeartRate"":62,""lastHeartRate"":62,""lastRestHeartRate"":0,""maxHeartRate"":183,""minHeartRate"":42}","""	-0500""",7
20220712 21:33:49,"{""avgRestingHeartRate"":63,""lastHeartRate"":76,""lastRestHeartRate"":0,""maxHeartRate"":115,""minHeartRate"":41}","""	-0500""",7
20220712 21:33:49,"{""avgRestingHeartRate"":61,""lastHeartRate"":61,""lastRestHeartRate"":0,""maxHeartRate"":122,""minHeartRate"":42}","""	-0500""",7
20220712 21:33:49,"{""avgRestingHeartRate"":65,""lastHeartRate"":100,""lastRestHeartRate"":0,""maxHeartRate"":188,""minHeartRate"":42}","""	-0500""",7
20220712 21:33:49,"{""avgRestingHeartRate"":63,""lastHeartRate"":71,""lastRestHeartRate"":0,""maxHeartRate"":128,""minHeartRate"":46}","""	-0500""",7
20220712 21:33:49,"{""avgRestingHeartRate"":67,""lastHeartRate"":89,""lastRestHeartRate"":0,""maxHeartRate"":115,""minHeartRate"":46}","""	-0500""",7
20220712 21:33:49,"{""avgRestingHeartRate"":61,""lastHeartRate"":77,""lastRestHeartRate"":0,""maxHeartRate"":123,""minHeartRate"":44}","""	-0500""",7
20220712 21:33:49,"{""avgRestingHeartRate"":63,""lastHeartRate"":75,""lastRestHeartRate"":0,""maxHeartRate"":185,""minHeartRate"":49}","""	-0500""",7
20220712 21:33:49,"{""avgRestingHeartRate"":60,""lastHeartRate"":84,""lastRestHeartRate"":0,""maxHeartRate"":118,""minHeartRate"":47}","""	-0500""",7
20220712 21:33:49,"{""avgRestingHeartRate"":68,""lastHeartRate"":68,""lastRestHeartRate"":0,""maxHeartRate"":122,""minHeartRate"":46}","""	-0500""",7
20220712 21:33:49,"{""avgRestingHeartRate"":58,""lastHeartRate"":58,""lastRestHeartRate"":0,""maxHeartRate"":114,""minHeartRate"":42}","""	-0500""",7
20220712 21:33:49,"{""avgRestingHeartRate"":63,""lastHeartRate"":102,""lastRestHeartRate"":0,""maxHeartRate"":129,""minHeartRate"":42}","""	-0500""",7
20220712 21:33:49,"{""avgRestingHeartRate"":59,""lastHeartRate"":78,""lastRestHeartRate"":0,""maxHeartRate"":123,""minHeartRate"":43}","""	-0500""",7
20220712 21:33:49,"{""avgRestingHeartRate"":66,""lastHeartRate"":94,""lastRestHeartRate"":0,""maxHeartRate"":123,""minHeartRate"":44}","""	-0500""",7
20220712 21:33:49,"{""avgRestingHeartRate"":62,""lastHeartRate"":79,""lastRestHeartRate"":0,""maxHeartRate"":119,""minHeartRate"":44}","""	-0500""",7
20220712 21:33:49,"{""avgRestingHeartRate"":60,""lastHeartRate"":88,""lastRestHeartRate"":0,""maxHeartRate"":123,""minHeartRate"":47}","""	-0500""",7
20220712 21:33:49,"{""avgRestingHeartRate"":60,""lastHeartRate"":63,""lastRestHeartRate"":0,""maxHeartRate"":116,""minHeartRate"":49}","""	-0500""",7
20220712 21:33:49,"{""avgRestingHeartRate"":62,""lastHeartRate"":86,""lastRestHeartRate"":0,""maxHeartRate"":113,""minHeartRate"":54}","""	-0500""",7
20220712 21:33:49,"{""avgRestingHeartRate"":65,""lastHeartRate"":76,""lastRestHeartRate"":0,""maxHeartRate"":193,""minHeartRate"":45}","""	-0500""",7
20220712 21:33:49,"{""avgRestingHeartRate"":61,""lastHeartRate"":73,""lastRestHeartRate"":0,""maxHeartRate"":119,""minHeartRate"":46}","""	-0500""",7
20220712 21:33:49,"{""avgRestingHeartRate"":61,""lastHeartRate"":103,""lastRestHeartRate"":0,""maxHeartRate"":120,""minHeartRate"":46}","""	-0500""",7
20220712 21:33:49,"{""avgRestingHeartRate"":65,""lastHeartRate"":86,""lastRestHeartRate"":0,""maxHeartRate"":108,""minHeartRate"":45}","""	-0500""",7
20220712 21:33:49,"{""avgRestingHeartRate"":57,""lastHeartRate"":76,""lastRestHeartRate"":0,""maxHeartRate"":122,""minHeartRate"":45}","""	-0500""",7
20220712 21:33:49,"{""avgRestingHeartRate"":65,""lastHeartRate"":87,""lastRestHeartRate"":0,""maxHeartRate"":119,""minHeartRate"":48}","""	-0500""",7
20220712 21:33:49,"{""avgRestingHeartRate"":60,""lastHeartRate"":59,""lastRestHeartRate"":0,""maxHeartRate"":116,""minHeartRate"":45}","""	-0500""",7
20220712 21:33:49,"{""avgRestingHeartRate"":58,""lastHeartRate"":94,""lastRestHeartRate"":0,""maxHeartRate"":119,""minHeartRate"":45}","""	-0500""",7
20220712 21:33:49,"{""avgRestingHeartRate"":58,""lastHeartRate"":111,""lastRestHeartRate"":0,""maxHeartRate"":189,""minHeartRate"":47}","""	-0500""",7
20220712 21:33:49,"{""avgRestingHeartRate"":67,""lastHeartRate"":83,""lastRestHeartRate"":0,""maxHeartRate"":114,""minHeartRate"":47}","""	-0500""",7
20220712 21:33:49,"{""avgRestingHeartRate"":59,""lastHeartRate"":79,""lastRestHeartRate"":0,""maxHeartRate"":184,""minHeartRate"":45}","""	-0500""",7
20220712 21:33:49,"{""avgRestingHeartRate"":54,""lastHeartRate"":83,""lastRestHeartRate"":0,""maxHeartRate"":136,""minHeartRate"":44}","""	-0600""",7
20220712 21:33:49,"{""avgRestingHeartRate"":63,""lastHeartRate"":82,""lastRestHeartRate"":0,""maxHeartRate"":116,""minHeartRate"":47}","""	-0600""",7
20220712 21:33:49,"{""avgRestingHeartRate"":58,""lastHeartRate"":58,""lastRestHeartRate"":0,""maxHeartRate"":115,""minHeartRate"":47}","""	-0600""",7
20220712 21:33:49,"{""avgRestingHeartRate"":61,""lastHeartRate"":79,""lastRestHeartRate"":0,""maxHeartRate"":125,""minHeartRate"":47}","""	-0600""",7
20220712 21:33:49,"{""avgRestingHeartRate"":64,""lastHeartRate"":87,""lastRestHeartRate"":0,""maxHeartRate"":119,""minHeartRate"":51}","""	-0600""",7
20220712 21:33:49,"{""avgRestingHeartRate"":60,""lastHeartRate"":98,""lastRestHeartRate"":0,""maxHeartRate"":183,""minHeartRate"":44}","""	-0600""",7
20220712 21:33:49,"{""avgRestingHeartRate"":58,""lastHeartRate"":82,""lastRestHeartRate"":0,""maxHeartRate"":123,""minHeartRate"":44}","""	-0600""",7
20220712 21:33:49,"{""avgRestingHeartRate"":55,""lastHeartRate"":109,""lastRestHeartRate"":0,""maxHeartRate"":128,""minHeartRate"":42}","""	-0600""",7
20220712 21:33:49,"{""avgRestingHeartRate"":60,""lastHeartRate"":60,""lastRestHeartRate"":0,""maxHeartRate"":183,""minHeartRate"":40}","""	-0600""",7
20220712 21:33:49,"{""avgRestingHeartRate"":59,""lastHeartRate"":59,""lastRestHeartRate"":0,""maxHeartRate"":110,""minHeartRate"":43}","""	-0600""",7
20220712 21:33:49,"{""avgRestingHeartRate"":64,""lastHeartRate"":78,""lastRestHeartRate"":0,""maxHeartRate"":120,""minHeartRate"":42}","""	-0600""",7
20220712 21:33:49,"{""avgRestingHeartRate"":65,""lastHeartRate"":85,""lastRestHeartRate"":0,""maxHeartRate"":120,""minHeartRate"":43}","""	-0600""",7
20220712 21:33:49,"{""avgRestingHeartRate"":64,""lastHeartRate"":74,""lastRestHeartRate"":0,""maxHeartRate"":180,""minHeartRate"":44}","""	-0600""",7
20220712 21:33:49,"{""avgRestingHeartRate"":59,""lastHeartRate"":69,""lastRestHeartRate"":0,""maxHeartRate"":182,""minHeartRate"":44}","""	-0600""",7
20220712 21:33:49,"{""avgRestingHeartRate"":59,""lastHeartRate"":81,""lastRestHeartRate"":0,""maxHeartRate"":116,""minHeartRate"":42}","""	-0600""",7
20220712 21:33:49,"{""avgRestingHeartRate"":65,""lastHeartRate"":84,""lastRestHeartRate"":0,""maxHeartRate"":116,""minHeartRate"":38}","""	-0600""",7
20220712 21:33:49,"{""avgRestingHeartRate"":58,""lastHeartRate"":81,""lastRestHeartRate"":0,""maxHeartRate"":134,""minHeartRate"":42}","""	-0600""",7
20220712 21:33:50,"{""avgRestingHeartRate"":63,""lastHeartRate"":91,""lastRestHeartRate"":0,""maxHeartRate"":127,""minHeartRate"":45}","""	-0600""",7
20220712 21:33:50,"{""avgRestingHeartRate"":56,""lastHeartRate"":60,""lastRestHeartRate"":0,""maxHeartRate"":122,""minHeartRate"":54}","""	-0600""",7
20220712 21:33:50,"{""avgRestingHeartRate"":57,""lastHeartRate"":90,""lastRestHeartRate"":0,""maxHeartRate"":127,""minHeartRate"":43}","""	-0600""",7
20220712 21:33:50,"{""avgRestingHeartRate"":64,""lastHeartRate"":73,""lastRestHeartRate"":0,""maxHeartRate"":120,""minHeartRate"":41}","""	-0600""",7
20220712 21:33:50,"{""avgRestingHeartRate"":0,""lastHeartRate"":67,""lastRestHeartRate"":0,""maxHeartRate"":146,""minHeartRate"":61}","""	-0600""",7
20220712 21:34:03,"{""avgRestingHeartRate"":60,""lastHeartRate"":74,""lastRestHeartRate"":0,""maxHeartRate"":115,""minHeartRate"":44}","""	-0600""",7
20220712 21:34:03,"{""avgRestingHeartRate"":51,""lastHeartRate"":83,""lastRestHeartRate"":0,""maxHeartRate"":120,""minHeartRate"":50}","""	-0600""",7
20220712 21:34:03,"{""avgRestingHeartRate"":52,""lastHeartRate"":52,""lastRestHeartRate"":0,""maxHeartRate"":123,""minHeartRate"":49}","""	-0600""",7
20220712 21:34:03,"{""avgRestingHeartRate"":65,""lastHeartRate"":80,""lastRestHeartRate"":0,""maxHeartRate"":121,""minHeartRate"":45}","""	-0600""",7
20220712 21:34:03,"{""avgRestingHeartRate"":62,""lastHeartRate"":62,""lastRestHeartRate"":0,""maxHeartRate"":119,""minHeartRate"":44}","""	-0600""",7
20220712 21:34:03,"{""avgRestingHeartRate"":67,""lastHeartRate"":93,""lastRestHeartRate"":0,""maxHeartRate"":120,""minHeartRate"":45}","""	-0600""",7
20220712 21:34:03,"{""avgRestingHeartRate"":64,""lastHeartRate"":88,""lastRestHeartRate"":0,""maxHeartRate"":116,""minHeartRate"":46}","""	-0600""",7
20220712 21:34:03,"{""avgRestingHeartRate"":55,""lastHeartRate"":74,""lastRestHeartRate"":0,""maxHeartRate"":121,""minHeartRate"":49}","""	-0600""",7
20220712 21:34:03,"{""avgRestingHeartRate"":60,""lastHeartRate"":84,""lastRestHeartRate"":0,""maxHeartRate"":188,""minHeartRate"":45}","""	-0600""",7
20220712 21:34:03,"{""avgRestingHeartRate"":56,""lastHeartRate"":56,""lastRestHeartRate"":0,""maxHeartRate"":109,""minHeartRate"":45}","""	-0600""",7
20220712 21:34:03,"{""avgRestingHeartRate"":57,""lastHeartRate"":61,""lastRestHeartRate"":0,""maxHeartRate"":178,""minHeartRate"":41}","""	-0600""",7
20220712 21:34:03,"{""avgRestingHeartRate"":66,""lastHeartRate"":66,""lastRestHeartRate"":0,""maxHeartRate"":178,""minHeartRate"":46}","""	-0600""",7
20220712 21:34:03,"{""avgRestingHeartRate"":52,""lastHeartRate"":52,""lastRestHeartRate"":0,""maxHeartRate"":129,""minHeartRate"":43}","""	-0600""",7
20220712 21:34:03,"{""avgRestingHeartRate"":53,""lastHeartRate"":85,""lastRestHeartRate"":0,""maxHeartRate"":180,""minHeartRate"":40}","""	-0600""",7
20220712 21:34:03,"{""avgRestingHeartRate"":60,""lastHeartRate"":77,""lastRestHeartRate"":0,""maxHeartRate"":182,""minHeartRate"":44}","""	-0600""",7
20220712 21:34:03,"{""avgRestingHeartRate"":60,""lastHeartRate"":69,""lastRestHeartRate"":0,""maxHeartRate"":120,""minHeartRate"":53}","""	-0600""",7
20220712 21:34:03,"{""avgRestingHeartRate"":51,""lastHeartRate"":51,""lastRestHeartRate"":0,""maxHeartRate"":180,""minHeartRate"":43}","""	-0600""",7
20220712 21:34:03,"{""avgRestingHeartRate"":63,""lastHeartRate"":85,""lastRestHeartRate"":0,""maxHeartRate"":188,""minHeartRate"":43}","""	-0600""",7
20220712 21:34:03,"{""avgRestingHeartRate"":59,""lastHeartRate"":77,""lastRestHeartRate"":0,""maxHeartRate"":177,""minHeartRate"":44}","""	-0600""",7
20220712 21:34:03,"{""avgRestingHeartRate"":62,""lastHeartRate"":62,""lastRestHeartRate"":0,""maxHeartRate"":129,""minHeartRate"":50}","""	-0600""",7
20220712 21:34:03,"{""avgRestingHeartRate"":62,""lastHeartRate"":79,""lastRestHeartRate"":0,""maxHeartRate"":176,""minHeartRate"":40}","""	-0600""",7
20220712 21:34:03,"{""avgRestingHeartRate"":56,""lastHeartRate"":103,""lastRestHeartRate"":0,""maxHeartRate"":177,""minHeartRate"":46}","""	-0600""",7
20220712 21:34:03,"{""avgRestingHeartRate"":65,""lastHeartRate"":99,""lastRestHeartRate"":0,""maxHeartRate"":166,""minHeartRate"":43}","""	-0600""",7
20220712 21:34:03,"{""avgRestingHeartRate"":66,""lastHeartRate"":66,""lastRestHeartRate"":0,""maxHeartRate"":118,""minHeartRate"":51}","""	-0600""",7
20220712 21:34:03,"{""avgRestingHeartRate"":52,""lastHeartRate"":93,""lastRestHeartRate"":0,""maxHeartRate"":119,""minHeartRate"":40}","""	-0600""",7
20220712 21:34:03,"{""avgRestingHeartRate"":65,""lastHeartRate"":68,""lastRestHeartRate"":0,""maxHeartRate"":133,""minHeartRate"":41}","""	-0600""",7
20220712 21:34:03,"{""avgRestingHeartRate"":58,""lastHeartRate"":100,""lastRestHeartRate"":0,""maxHeartRate"":185,""minHeartRate"":44}","""	-0600""",7
20220712 21:34:03,"{""avgRestingHeartRate"":58,""lastHeartRate"":70,""lastRestHeartRate"":0,""maxHeartRate"":178,""minHeartRate"":45}","""	-0600""",7
20220712 21:34:03,"{""avgRestingHeartRate"":68,""lastHeartRate"":99,""lastRestHeartRate"":0,""maxHeartRate"":125,""minHeartRate"":41}","""	-0600""",7
20220712 21:34:03,"{""avgRestingHeartRate"":61,""lastHeartRate"":61,""lastRestHeartRate"":0,""maxHeartRate"":178,""minHeartRate"":43}","""	-0600""",7
20220712 21:34:03,"{""avgRestingHeartRate"":67,""lastHeartRate"":78,""lastRestHeartRate"":0,""maxHeartRate"":127,""minHeartRate"":44}","""	-0600""",7
20220712 21:34:03,"{""avgRestingHeartRate"":60,""lastHeartRate"":59,""lastRestHeartRate"":0,""maxHeartRate"":178,""minHeartRate"":44}","""	-0600""",7
20220712 21:34:03,"{""avgRestingHeartRate"":57,""lastHeartRate"":104,""lastRestHeartRate"":0,""maxHeartRate"":172,""minHeartRate"":41}","""	-0600""",7
20220712 21:34:03,"{""avgRestingHeartRate"":66,""lastHeartRate"":88,""lastRestHeartRate"":0,""maxHeartRate"":169,""minHeartRate"":42}","""	-0600""",7
20220712 21:34:03,"{""avgRestingHeartRate"":58,""lastHeartRate"":64,""lastRestHeartRate"":0,""maxHeartRate"":119,""minHeartRate"":46}","""	-0600""",7
20220712 21:34:03,"{""avgRestingHeartRate"":0,""lastHeartRate"":83,""lastRestHeartRate"":0,""maxHeartRate"":117,""minHeartRate"":47}","""	-0600""",7
20220712 21:34:03,"{""avgRestingHeartRate"":61,""lastHeartRate"":75,""lastRestHeartRate"":0,""maxHeartRate"":153,""minHeartRate"":48}","""	-0600""",7
20220712 21:34:03,"{""avgRestingHeartRate"":59,""lastHeartRate"":67,""lastRestHeartRate"":0,""maxHeartRate"":185,""minHeartRate"":41}","""	-0600""",7
20220712 21:34:03,"{""avgRestingHeartRate"":67,""lastHeartRate"":64,""lastRestHeartRate"":0,""maxHeartRate"":141,""minHeartRate"":46}","""	-0600""",7
20220712 21:34:03,"{""avgRestingHeartRate"":55,""lastHeartRate"":86,""lastRestHeartRate"":0,""maxHeartRate"":172,""minHeartRate"":45}","""	-0600""",7
20220712 21:34:04,"{""avgRestingHeartRate"":60,""lastHeartRate"":63,""lastRestHeartRate"":0,""maxHeartRate"":130,""minHeartRate"":44}","""	-0600""",7
20220712 21:34:04,"{""avgRestingHeartRate"":56,""lastHeartRate"":86,""lastRestHeartRate"":0,""maxHeartRate"":119,""minHeartRate"":45}","""	-0600""",7
20220712 21:34:04,"{""avgRestingHeartRate"":62,""lastHeartRate"":59,""lastRestHeartRate"":0,""maxHeartRate"":180,""minHeartRate"":46}","""	-0600""",7
20220712 21:34:04,"{""avgRestingHeartRate"":59,""lastHeartRate"":81,""lastRestHeartRate"":0,""maxHeartRate"":176,""minHeartRate"":43}","""	-0600""",7
20220712 21:34:04,"{""avgRestingHeartRate"":60,""lastHeartRate"":89,""lastRestHeartRate"":0,""maxHeartRate"":175,""minHeartRate"":44}","""	-0600""",7
20220712 21:34:04,"{""avgRestingHeartRate"":50,""lastHeartRate"":75,""lastRestHeartRate"":0,""maxHeartRate"":176,""minHeartRate"":46}","""	-0600""",7
20220712 21:34:04,"{""avgRestingHeartRate"":69,""lastHeartRate"":67,""lastRestHeartRate"":0,""maxHeartRate"":164,""minHeartRate"":42}","""	-0600""",7
20220712 21:34:04,"{""avgRestingHeartRate"":66,""lastHeartRate"":79,""lastRestHeartRate"":0,""maxHeartRate"":137,""minHeartRate"":44}","""	-0600""",7
20220712 21:34:04,"{""avgRestingHeartRate"":65,""lastHeartRate"":97,""lastRestHeartRate"":0,""maxHeartRate"":173,""minHeartRate"":44}","""	-0600""",7
20220712 21:34:04,"{""avgRestingHeartRate"":50,""lastHeartRate"":89,""lastRestHeartRate"":0,""maxHeartRate"":175,""minHeartRate"":43}","""	-0600""",7
20220712 21:34:04,"{""avgRestingHeartRate"":54,""lastHeartRate"":73,""lastRestHeartRate"":0,""maxHeartRate"":176,""minHeartRate"":41}","""	-0600""",7
20220712 21:34:04,"{""avgRestingHeartRate"":60,""lastHeartRate"":60,""lastRestHeartRate"":0,""maxHeartRate"":128,""minHeartRate"":48}","""	-0600""",7
20220712 21:34:04,"{""avgRestingHeartRate"":65,""lastHeartRate"":97,""lastRestHeartRate"":0,""maxHeartRate"":151,""minHeartRate"":45}","""	-0600""",7
20220712 21:34:04,"{""avgRestingHeartRate"":61,""lastHeartRate"":55,""lastRestHeartRate"":0,""maxHeartRate"":161,""minHeartRate"":41}","""	-0600""",7
20220712 21:34:04,"{""avgRestingHeartRate"":65,""lastHeartRate"":65,""lastRestHeartRate"":0,""maxHeartRate"":130,""minHeartRate"":40}","""	-0600""",7
20220712 21:34:04,"{""avgRestingHeartRate"":69,""lastHeartRate"":75,""lastRestHeartRate"":0,""maxHeartRate"":102,""minHeartRate"":62}","""	-0600""",7
20220712 21:34:04,"{""avgRestingHeartRate"":61,""lastHeartRate"":107,""lastRestHeartRate"":0,""maxHeartRate"":176,""minHeartRate"":48}","""	-0600""",7
20220712 21:34:04,"{""avgRestingHeartRate"":64,""lastHeartRate"":64,""lastRestHeartRate"":0,""maxHeartRate"":141,""minHeartRate"":41}","""	-0600""",7
20220712 21:34:04,"{""avgRestingHeartRate"":55,""lastHeartRate"":101,""lastRestHeartRate"":0,""maxHeartRate"":140,""minHeartRate"":42}","""	-0600""",7
20220712 21:34:04,"{""avgRestingHeartRate"":62,""lastHeartRate"":98,""lastRestHeartRate"":0,""maxHeartRate"":173,""minHeartRate"":41}","""	-0600""",7
20220712 21:34:04,"{""avgRestingHeartRate"":58,""lastHeartRate"":89,""lastRestHeartRate"":0,""maxHeartRate"":170,""minHeartRate"":46}","""	-0600""",7
20220712 21:34:04,"{""avgRestingHeartRate"":58,""lastHeartRate"":87,""lastRestHeartRate"":0,""maxHeartRate"":177,""minHeartRate"":43}","""	-0600""",7
20220712 21:34:04,"{""avgRestingHeartRate"":56,""lastHeartRate"":94,""lastRestHeartRate"":0,""maxHeartRate"":173,""minHeartRate"":42}","""	-0600""",7
20220712 21:34:04,"{""avgRestingHeartRate"":54,""lastHeartRate"":81,""lastRestHeartRate"":0,""maxHeartRate"":155,""minHeartRate"":41}","""	-0600""",7
20220713 05:45:15,"{""lastScore"":19,""maxScore"":55,""meanScore"":23,""measureCount"":38,""minScore"":15}","""	-0500""",11
20220713 07:34:09,"{""avgRestingHeartRate"":0,""lastHeartRate"":57,""lastRestHeartRate"":49,""maxHeartRate"":178,""minHeartRate"":41}","""	-0500""",7
20220714 08:59:51,"{""avgRestingHeartRate"":0,""lastHeartRate"":75,""lastRestHeartRate"":49,""maxHeartRate"":171,""minHeartRate"":41}","""	-0500""",7
20220714 08:59:51,"{""lastScore"":30,""maxScore"":42,""meanScore"":21,""measureCount"":38,""minScore"":15}","""	-0500""",11
20220714 18:04:54,"{""allSleepTime"":281,""awakeTime"":20,""daySleepTime"":63,""deepSleepPart"":63,""deepSleepTime"":88,""dreamTime"":56,""fallAsleepTime"":1652947860000,""goBedTime"":1652945340000,""lightSleepTime"":137,""sleepEfficiency"":9,""sleepLatency"":2792000,""sleepScore"":65,""snoreFreq"":11,""validData"":85.9,""wakeupCnt"":1,""wakeupTime"":1652965920000}","""	-0500""",9
20220714 18:04:54,"{""allSleepTime"":341,""awakeTime"":19,""daySleepTime"":145,""deepSleepPart"":62,""deepSleepTime"":94,""dreamTime"":72,""fallAsleepTime"":1653121500000,""goBedTime"":1653117024000,""lightSleepTime"":175,""sleepEfficiency"":6,""sleepLatency"":4795000,""sleepScore"":76,""snoreFreq"":1,""validData"":88.27,""wakeupCnt"":1,""wakeupTime"":1653143100000}","""	-0500""",9
20220714 18:04:54,"{""allSleepTime"":0,""awakeTime"":0,""daySleepTime"":66,""deepSleepPart"":0,""deepSleepTime"":0,""dreamTime"":0,""fallAsleepTime"":0,""goBedTime"":0,""lightSleepTime"":0,""sleepEfficiency"":0,""sleepLatency"":0,""sleepScore"":0,""snoreFreq"":0,""validData"":0.0,""wakeupCnt"":0,""wakeupTime"":0}","""	-0500""",9
20220714 18:04:55,"{""allSleepTime"":0,""awakeTime"":0,""daySleepTime"":145,""deepSleepPart"":0,""deepSleepTime"":0,""dreamTime"":0,""fallAsleepTime"":0,""goBedTime"":0,""lightSleepTime"":0,""sleepEfficiency"":0,""sleepLatency"":0,""sleepScore"":0,""snoreFreq"":0,""validData"":0.0,""wakeupCnt"":0,""wakeupTime"":0}","""	-0500""",9
20220714 18:04:55,"{""allSleepTime"":457,""awakeTime"":13,""daySleepTime"":122,""deepSleepPart"":59,""deepSleepTime"":128,""dreamTime"":54,""fallAsleepTime"":1653722880000,""goBedTime"":1653721184000,""lightSleepTime"":275,""sleepEfficiency"":17,""sleepLatency"":1963000,""sleepScore"":81,""snoreFreq"":1,""validData"":77.91,""wakeupCnt"":2,""wakeupTime"":1653751080000}","""	-0500""",9
20220714 18:04:55,"{""allSleepTime"":324,""awakeTime"":1,""daySleepTime"":91,""deepSleepPart"":67,""deepSleepTime"":90,""dreamTime"":58,""fallAsleepTime"":1653817140000,""goBedTime"":1653813056000,""lightSleepTime"":176,""sleepEfficiency"":6,""sleepLatency"":4380000,""sleepScore"":74,""snoreFreq"":1,""validData"":84.3,""wakeupCnt"":1,""wakeupTime"":1653836640000}","""	-0500""",9
20220714 18:04:55,"{""allSleepTime"":558,""awakeTime"":5,""daySleepTime"":73,""deepSleepPart"":61,""deepSleepTime"":172,""dreamTime"":85,""fallAsleepTime"":1653974820000,""goBedTime"":1653969656000,""lightSleepTime"":301,""sleepEfficiency"":9,""sleepLatency"":5410000,""sleepScore"":78,""snoreFreq"":3,""validData"":84.49,""wakeupCnt"":2,""wakeupTime"":1654008600000}","""	-0500""",9
20220714 18:04:56,"{""allSleepTime"":216,""awakeTime"":2,""daySleepTime"":75,""deepSleepPart"":55,""deepSleepTime"":81,""dreamTime"":41,""fallAsleepTime"":1654072260000,""goBedTime"":1654065809000,""lightSleepTime"":94,""sleepEfficiency"":3,""sleepLatency"":6786000,""sleepScore"":65,""snoreFreq"":1,""validData"":83.24,""wakeupCnt"":2,""wakeupTime"":1654085340000}","""	-0500""",9
20220714 18:04:56,"{""allSleepTime"":369,""awakeTime"":1,""daySleepTime"":45,""deepSleepPart"":68,""deepSleepTime"":130,""dreamTime"":69,""fallAsleepTime"":1654155480000,""goBedTime"":1654151894000,""lightSleepTime"":170,""sleepEfficiency"":8,""sleepLatency"":3912000,""sleepScore"":80,""snoreFreq"":1,""validData"":86.62,""wakeupCnt"":1,""wakeupTime"":1654177680000}","""	-0500""",9
